1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,72-bpm_histogram_first_peak_bpm,73-bpm_histogram_first_peak_weight,74-bpm_histogram_second_peak_bpm,75-bpm_histogram_second_peak_spread,76-bpm_histogram_second_peak_weight,77-danceability,78-beats_loudness.mean,79-beats_loudness.stdev,80-onset_rate,81-beats_loudness_band_ratio.mean1,82-beats_loudness_band_ratio.mean2,83-beats_loudness_band_ratio.mean3,84-beats_loudness_band_ratio.mean4,85-beats_loudness_band_ratio.mean5,86-beats_loudness_band_ratio.mean6,87-beats_loudness_band_ratio.stdev1,88-beats_loudness_band_ratio.stdev2,89-beats_loudness_band_ratio.stdev3,90-beats_loudness_band_ratio.stdev4,91-beats_loudness_band_ratio.stdev5,92-beats_loudness_band_ratio.stdev6,genre,artist,track
0.163053873,0.068919373,3.085886614,0.285563158,0.240189843,1.302707553,0.011611825,0.296079255,-25.3480349,0.792710783,0.318649558,0.196644946,0.192024246,0.001462665,-0.07067813,-0.025468527,0.053888132,-0.101163004,-0.062657596,0.121298678,0.181788111,0.00527963,0.003212814,0.080901478,0.003712843,0.016400976,0.00646741,0.096556074,0.002262323,0.002066166,0.004264441,0.01525082,0.00178798,0.043363206,0.079642623,0.03223747,0.197415002,0.08834692,0.039323571,0.592084321,0.010340705,0.19207896,1.279991102,0.767376162,0.515908965,0.38185358,0.311918341,0.308188838,0.277853884,0.251114576,0.265358536,0.262448809,0.235769828,0.214416987,0.219708017,0.006499249,0.00455036,0.080931426,0.004521172,0.019534009,0.005962723,0.082314501,0.002150806,0.002394857,0.005175954,0.019279831,0.001960787,0.022290878,133.3333333,0.13106796,126.6286011,126,0.430434763,120,0.25,0.059999999,1.08877182,0.052515347,0.053311072,5.724411488,0.39399907,0.054357372,0.025713041,0.111655086,0.107895583,0.319079906,0.383940458,0.091501795,0.045286581,0.213856027,0.155168891,0.290457308,"Tech House",Shermanology,"Bon Bini-Original Mix"
0.148010073,0.081764561,3.04618476,0.26472618,0.239021121,1.278544503,0.012661564,0.285971412,-23.46487176,1.638957112,0.577579476,0.274030973,0.036134009,0.015336951,-0.084713202,0.077839489,0.095495825,0.000157653,-0.160965113,-0.179275509,-0.032368004,0.013395605,0.004628007,0.046332096,0.013964939,0.017833874,0.006450407,0.056772047,0.001317926,0.00353033,0.016449472,0.030092411,0.004285293,0.028072577,0.099326003,0.055370468,0.273888258,0.106400553,0.035677564,0.779279709,0.01373216,0.241829179,1.740361801,0.825332307,0.424326684,0.409751008,0.278118795,0.251775415,0.267414479,0.310365163,0.23306559,0.211132611,0.241075506,0.193335323,0.172251773,0.015488772,0.005552561,0.035862661,0.015216504,0.017758566,0.00578694,0.05348298,0.001248669,0.003034267,0.017905522,0.027870444,0.007393576,0.015142853,120,0.266309638,124.0060501,123,0.319672108,129,0.5,0.004048583,1.316688657,0.032362886,0.019729709,4.132908344,0.237272009,0.127007499,0.064594418,0.03095193,0.107696459,0.449690044,0.284769058,0.167155206,0.060233161,0.029942039,0.101140827,0.263952971,"Tech House","FISHER (OZ)","You Little Beauty-Extended"
0.124728459,0.11345238,3.002443263,0.264292798,0.259651314,0.875669452,0.021908553,0.220200687,-24.99081552,1.708891639,0.496140938,0.213058353,0.156769646,0.088584006,0.076910983,0.087104249,0.045684945,0.013572084,0.002688178,0.110960527,0.130264523,0.003294192,0.001706433,0.10361091,0.006364466,0.016510372,0.005119657,0.133138561,0.000694528,0.00350555,0.003392497,0.037135718,0.001111434,0.055748993,0.106231331,0.083828602,0.306333263,0.103654716,0.035170288,0.733233104,0.02328039,0.220276192,2.117785424,0.978171334,0.700630313,0.435622246,0.361315056,0.265780398,0.227849396,0.225370571,0.199056365,0.204990253,0.194441022,0.199388695,0.204819303,0.004492037,0.002423795,0.074778191,0.009728951,0.032419975,0.005669999,0.106201497,0.000824269,0.006437559,0.004341612,0.046234532,0.001534156,0.02442112,133.3333333,0.130938312,129.8786774,129,0.244897962,120,0.428571403,0.015564202,1.40778017,0.067707621,0.056101952,5.215121746,0.539077163,0.074408107,0.016919311,0.033427291,0.070157386,0.276879549,0.350916743,0.123501793,0.031494789,0.059837565,0.063383907,0.265560478,"Tech House",Dateless,"Bee-Original Mix"
0.182077901,0.095308641,3.043319487,0.289627131,0.247976458,1.348989119,0.014883206,0.312361447,-23.82948398,0.83973257,0.038900934,0.363128414,0.193452415,0.070785436,-0.029105549,0.064920838,-0.108468229,0.012988782,-0.030162426,0.116173725,0.118338543,0.016214467,0.002490623,0.084774648,0.004272327,0.008425704,0.0099362,0.056545636,0.001877077,0.002939995,0.005052194,0.032923251,0.002290748,0.037910705,0.10700147,0.054522612,0.256718603,0.087825812,0.025198552,0.736108756,0.014865816,0.217502988,1.487437577,0.781382994,0.576221873,0.426302906,0.334914202,0.310901098,0.250866022,0.222600621,0.223975936,0.182289422,0.199010929,0.173480122,0.168384188,0.015124114,0.002664618,0.093203527,0.005924586,0.009182117,0.009048404,0.05467184,0.001871322,0.003429218,0.005627247,0.03392666,0.002445747,0.027021792,120,0.172133109,122.0900803,123,0.351694942,117,0,0.012345679,1.308328032,0.046247482,0.032462236,4.024586201,0.401647866,0.044060208,0.03997568,0.263415933,0.118302517,0.143970892,0.411380172,0.077684119,0.055505056,0.335407406,0.149929494,0.186435074,"Tech House","Sonny Fodera","Moving Blind-Original Mix"
0.184745273,0.079471769,3.035747224,0.298295772,0.258488076,1.36819654,0.013705929,0.319623224,-24.14641078,1.342540195,0.39758628,0.277162217,-0.004974732,0.019091324,-0.054924631,-0.139644182,-0.095989965,-0.055516251,-0.110948842,0.013152318,-0.03528298,0.011471177,0.003278156,0.090997958,0.006830757,0.016848651,0.008746544,0.051380079,0.002377781,0.005173532,0.009499002,0.016681306,0.003994511,0.03575621,0.108887691,0.042390935,0.290651659,0.105748293,0.028816704,0.747570398,0.014444914,0.243669939,1.602477678,0.892210355,0.549114554,0.389382847,0.31021696,0.258642118,0.233096735,0.228366497,0.212545856,0.195783108,0.193801403,0.184660679,0.167212812,0.013927574,0.004263653,0.062550472,0.008855121,0.015751303,0.009355552,0.045828772,0.003552946,0.005684876,0.011221631,0.020316718,0.004842755,0.016952383,120,0.235690234,125.0442276,126,0.401639402,112,0.5,0.004032258,1.080796003,0.039922871,0.026170097,5.016150951,0.268720329,0.101300396,0.039282512,0.051746529,0.088627681,0.47448802,0.304129243,0.097730629,0.095071211,0.093949839,0.084878497,0.288366318,"Tech House","Dom Dolla","San Frandisco-Extended Mix"
0.072947208,0.077179984,2.966657564,0.194795965,0.225650335,0.564262334,0.01600603,0.12277602,-25.29254334,2.246000949,0.459837599,0.299256234,0.005475016,0.221216481,0.013898169,-0.019891146,0.025645403,0.003752625,0.086766184,0.129111158,0.057287912,0.00633336,0.001900358,0.072062067,0.005675921,0.013911417,0.018602603,0.16489675,0.001051065,0.004758252,0.009569884,0.026650742,0.004937056,0.054325004,0.059099369,0.056660459,0.296487922,0.091920043,0.045864947,0.504980021,0.015210175,0.147818661,1.897927855,0.903993171,0.565800641,0.416804457,0.31968226,0.257540053,0.246808024,0.220463617,0.204118175,0.190859593,0.182343327,0.188854756,0.157258012,0.007868058,0.002571975,0.043305634,0.007804104,0.014277894,0.015463734,0.074873824,0.001560964,0.005803901,0.008531631,0.020279894,0.005177609,0.018775715,133.3333333,0.159939454,126.9102173,126,0.372881353,117,0.428571403,0.031872511,1.357589483,0.119695447,0.110830821,5.223452568,0.642699361,0.163969293,0.107669726,0.051260427,0.035186,0.032287199,0.395812362,0.244852737,0.178910017,0.14766039,0.080535568,0.058768511,"Tech House",Shermanology,"Get Loose-Original Mix"
0.185971806,0.113517826,3.169167422,0.336212919,0.279572133,1.469277559,0.007193643,0.363913096,-23.0296427,1.176637083,0.464725581,0.286528247,0.178201281,0.235163962,0.041377326,-0.075679871,0.128145242,0.128910678,-0.005826627,0.045969139,0.047768772,0.009051838,0.001601543,0.073915293,0.004707817,0.007510263,0.005480192,0.106024001,0.000799274,0.00338891,0.007279288,0.043714511,0.002340619,0.044816621,0.084288824,0.054358411,0.132214482,0.06926995,0.014276746,0.659500393,0.007295755,0.206890233,1.029320764,0.708872224,0.363118608,0.273573131,0.25563067,0.250804611,0.217431864,0.186432321,0.188722302,0.181430748,0.195728951,0.1849263,0.180326432,0.009494006,0.00163877,0.059734725,0.004250311,0.00798854,0.004400411,0.07110457,0.000664054,0.002505719,0.00828206,0.049724958,0.002019154,0.016613133,133.3333333,0.146833013,126.0176468,126,0.18750006,167,0,0.133079842,1.296758652,0.039119728,0.017909897,5.040173531,0.353617132,0.039875932,0.074634634,0.084858559,0.104331285,0.361399412,0.277251244,0.066329949,0.130613521,0.109757155,0.108789362,0.206987113,"Tech House","Jose M Duro","One Day-Club Mix"
0.170586469,0.053644244,3.103947721,0.2841793,0.241538863,1.524222937,0.005976049,0.306112853,-24.43950813,0.625668255,0.180580181,0.505273656,0.572074423,0.107497134,0.207753031,0.29829358,0.147020473,0.012099548,-0.011671976,0.222338349,-0.020203919,0.006461676,0.029300339,0.064465749,0.004590832,0.01591035,0.006934031,0.04313391,0.001625186,0.002152982,0.005939932,0.015674415,0.004936168,0.030501556,0.068272775,0.036088104,0.259748587,0.059403641,0.021702421,0.502752625,0.005104621,0.146007954,1.629492407,0.604485891,0.369559163,0.304502747,0.312377573,0.248052868,0.229005704,0.228325863,0.212150215,0.208883032,0.190601057,0.211257017,0.179592132,0.007353465,0.021317511,0.033945789,0.005213751,0.016582341,0.006332138,0.028783529,0.001489365,0.002292129,0.006590352,0.013827283,0.005895036,0.012804248,133.3333333,0.115068492,125.9688339,126,0.15763545,117,0.199999988,0.031746034,1.195389986,0.034052014,0.02724232,3.824606895,0.408323735,0.026000068,0.063857429,0.230911255,0.121010259,0.164203763,0.336223692,0.053549085,0.133425996,0.226576552,0.098297536,0.169541582,"Tech House","Martin Ikin","Good Feelings-Original Mix"
0.145766058,0.079017546,3.098067628,0.257838694,0.243915884,1.008005792,0.010856228,0.249814012,-23.88426411,2.060312514,0.101974856,0.123259759,0.077978884,-0.074901691,-0.046945076,-0.040626823,0.032165606,0.084061425,0.090086604,-0.04483862,-0.041743152,0.012821948,0.002767772,0.083023785,0.005240092,0.009342128,0.008788552,0.076246101,0.001661183,0.003567724,0.021839304,0.033813707,0.004506258,0.039784425,0.087929017,0.060076528,0.214309448,0.079083677,0.026194105,0.660235576,0.0102497,0.194169226,1.422935161,0.718404073,0.583565331,0.336293042,0.268360525,0.243574327,0.208861347,0.206146602,0.2005926,0.209901362,0.193371283,0.174840576,0.169119794,0.014205722,0.003049462,0.05705877,0.00639494,0.009898692,0.00772165,0.066934344,0.00186132,0.003859983,0.017533453,0.026848714,0.005166883,0.019577237,200,0.159659895,126.8795166,126,0.362385333,120,0,0.044,1.232684851,0.026121495,0.019865997,4.316223145,0.288937449,0.217008427,0.064902149,0.054636829,0.055356782,0.368421942,0.211400598,0.244642273,0.071980536,0.107639782,0.065347545,0.28155908,"Tech House","Green Velvet","Unapologetic Raver-Original Mix"
0.127188656,0.109642877,3.065883862,0.27955113,0.265269224,1.025618127,0.01437241,0.242781719,-23.81775085,1.489780204,0.121141885,0.265573852,0.159768772,0.203177433,0.163777055,0.030951234,-0.076330477,-0.014779364,-0.016569246,0.099544183,0.043796263,0.005577666,0.002277742,0.059523943,0.004216074,0.013989806,0.006097532,0.149837957,0.002610597,0.003990193,0.006629645,0.029396458,0.002409672,0.051997018,0.090244493,0.056738331,0.280054175,0.101747537,0.032590357,0.662415227,0.013711311,0.234425363,1.731247097,0.78698267,0.500986883,0.434571042,0.325003354,0.304113652,0.288008322,0.263337782,0.226854358,0.24530417,0.234529103,0.26277454,0.228222145,0.008665415,0.003679909,0.054942648,0.00560688,0.016480598,0.00678162,0.08238971,0.003971543,0.005058131,0.010226679,0.035883478,0.003470491,0.020962405,120,0.196045333,125.0295563,126,0.479838729,136,0,0.004016064,1.461026192,0.056026854,0.026090242,4.974488735,0.425612032,0.046457779,0.068429329,0.092108414,0.064025342,0.314775705,0.320842773,0.097235315,0.119841889,0.15105702,0.071990013,0.200164452,"Tech House","Kevin McKay","Work It-Extended Club Mix"
0.173288746,0.088931261,3.148227317,0.300638238,0.262454884,1.38863615,0.008098237,0.333653313,-22.77608829,1.27877733,0.287165906,0.038571458,0.218589871,0.185662674,-0.001983009,-0.234997807,-0.246935506,0.112616496,0.190315885,0.194867114,-0.060887484,0.012764988,0.001518074,0.059904727,0.005611258,0.008249604,0.005069108,0.076676844,0.042914797,0.01021768,0.009106442,0.018790122,0.00176892,0.037527483,0.071116167,0.050497511,0.165478931,0.06797262,0.022989572,0.545521613,0.007249623,0.182127362,1.2116494,0.588045594,0.346144145,0.290655793,0.241946776,0.205497624,0.2119578,0.213511012,0.208127849,0.185511766,0.250050017,0.1904168,0.164942457,0.013109655,0.001756739,0.041488155,0.006865595,0.008654946,0.005408494,0.053178911,0.029994399,0.007507505,0.008575844,0.019974518,0.002109533,0.016940382,120,0.143573501,125.0061264,126,0.456790149,133,0,0.012096774,1.367215157,0.056181815,0.037816476,3.449645281,0.463008523,0.092788011,0.129511476,0.116062902,0.13469626,0.09357027,0.381316483,0.108234257,0.147101656,0.11315798,0.136472017,0.115663156,"Tech House","Torren Foot","More Life-Extended Mix"
0.220172871,0.076532163,3.015714063,0.357675784,0.286399609,1.737344254,0.009800919,0.462416193,-23.2820503,1.173969249,0.325705002,0.654178453,0.19664196,0.139856782,0.074378967,0.121313253,0.146375315,0.009511979,-0.000517912,0.049508837,-0.010305405,0.003588758,0.003406625,0.0455635,0.007605935,0.020893378,0.006190568,0.073966097,0.000869391,0.003359542,0.008832934,0.023475997,0.001679017,0.028467206,0.124267426,0.055189048,0.233280456,0.10179285,0.028121154,0.849575864,0.009128668,0.288397097,1.51614089,0.705821358,0.430187966,0.280694308,0.279261785,0.254959502,0.249944237,0.256225531,0.209909436,0.242086618,0.238755275,0.193244736,0.192309946,0.003061266,0.002804883,0.037233619,0.008709861,0.022924004,0.006514944,0.065887009,0.001043087,0.003222781,0.008916302,0.022772975,0.001730145,0.018429427,133.3333333,0.174449551,128.0238495,129,0.373015881,115,0,0.003937008,1.45341444,0.057948936,0.038103227,7.982512474,0.518320024,0.079957858,0.038967598,0.127964333,0.150842786,0.095294766,0.327322245,0.095773831,0.035281211,0.107049093,0.140560627,0.096131168,"Tech House","Dario Nunez","FORMAT-Original Mix"
0.099896413,0.069979699,3.128680794,0.272501646,0.290908085,0.805258738,0.012736585,0.181887927,-24.34309574,1.879446568,0.373296071,0.426798783,0.252077243,0.140115519,0.050177757,-0.003774913,0.000713862,0.096187788,0.139762008,0.08893768,-0.033886811,0.007405271,0.00085662,0.047642098,0.003884925,0.014348455,0.004858309,0.226642538,0.001975387,0.001757815,0.005226746,0.024771544,0.001878761,0.070643544,0.028169366,0.04124419,0.134432167,0.0407366,0.023134343,0.268601129,0.013795011,0.072622112,1.403695929,0.567421558,0.269909151,0.329688145,0.222604048,0.189114912,0.181467839,0.194968214,0.154072124,0.1649975,0.167688444,0.161537428,0.145243284,0.00896025,0.000849784,0.052781454,0.003806377,0.011934455,0.00407651,0.096406683,0.001719645,0.001555873,0.005280484,0.02667016,0.002009684,0.021280943,133.3333333,0.195028189,130.0404358,129,0.25390625,140,0.5,0.003861004,1.336948037,0.120139472,0.080966137,5.748296738,0.740287781,0.049555551,0.047454935,0.084851727,0.048645698,0.052016694,0.311217368,0.06836132,0.086339816,0.125503644,0.066344723,0.065454863,"Tech House",Adapter,"Hyperactive-Original Mix"
0.082573693,0.078183765,3.029611422,0.214435577,0.235087309,0.711301281,0.022755012,0.149156305,-24.59874735,1.811416533,0.587340555,0.422486466,0.299216642,0.24834477,0.184635454,0.103370925,0.104614834,0.153055099,0.073529539,0.108120264,0.008610849,0.006906219,0.002312105,0.086147748,0.005763061,0.016998869,0.00457088,0.124168262,0.002750898,0.003290063,0.008459152,0.04533747,0.002317881,0.05135389,0.066943442,0.055287807,0.229482505,0.088951337,0.036078287,0.614910802,0.02254108,0.178834151,1.792084522,0.816105183,0.520262196,0.330927356,0.307608289,0.247200909,0.235245068,0.215981963,0.20937901,0.219760194,0.223812217,0.202657478,0.174912781,0.008119643,0.003259456,0.057933686,0.007655298,0.019035496,0.004449296,0.104599099,0.003779544,0.004443358,0.009593726,0.04542748,0.00336408,0.024710618,120,0.175903017,126.0396042,126,0.378486037,0,0,0,1.329628944,0.095557056,0.063843988,4.781916618,0.796529293,0.052052185,0.041457333,0.056311559,0.052245576,0.02129796,0.304566413,0.094717883,0.092362814,0.111266941,0.103604421,0.037365358,"Tech House","Stefano Kosa","Tigghy-Alvaro Smart Extended Remix"
0.13411324,0.113438274,3.054671783,0.278482915,0.25843151,1.173255623,0.020579987,0.287613805,-23.29813379,1.225849419,0.375996356,0.767779374,0.417768265,0.281666315,0.063368028,0.116796454,0.013261783,0.091098163,0.105540108,0.093796775,0.023237831,0.008235694,0.002932201,0.067237505,0.00420242,0.022577347,0.005034807,0.083751871,0.001772132,0.002307434,0.007813899,0.045286766,0.001835903,0.039164554,0.096967098,0.065372925,0.25629411,0.109657652,0.039336959,0.754074907,0.022832049,0.261392559,1.309082983,0.770838632,0.50826086,0.370108827,0.341593915,0.290500801,0.284052608,0.27918944,0.241495948,0.240818946,0.218036245,0.234952363,0.220971323,0.014673452,0.004157365,0.049245554,0.005525464,0.028245181,0.005631072,0.072442926,0.002412414,0.003210765,0.008476267,0.049767226,0.002265194,0.020242149,133.3333333,0.205050268,128.153183,129,0.331983805,123,0,0.023529412,1.390128732,0.042950243,0.020316768,7.415904045,0.40885061,0.027895659,0.042358015,0.109061912,0.058935508,0.365911245,0.277696699,0.065592065,0.10211879,0.161111385,0.06361644,0.229129687,"Tech House","Prok & Fitch","Indiance-Original Mix"
0.122969352,0.082908472,3.127495602,0.250376831,0.24783922,1.119034366,0.010608782,0.221554349,-23.67555829,0.899424001,-0.297218268,0.522376958,-0.195436244,0.034944612,0.247479373,-0.07584982,-0.020703849,0.149660802,-0.023800687,-0.041947507,0.107019708,0.004214311,0.002661938,0.089478506,0.003075538,0.010631209,0.005979613,0.097331245,0.004377583,0.003860636,0.012954729,0.0200131,0.00199946,0.041591565,0.066290266,0.036717821,0.172106011,0.081254672,0.035457707,0.56305725,0.011163222,0.181807288,1.196399099,0.728805437,0.42441743,0.405467985,0.318103434,0.252493128,0.231498157,0.205240566,0.192133554,0.177392709,0.171992196,0.18115125,0.177773449,0.004642049,0.002378171,0.051355836,0.002855135,0.011987709,0.004788748,0.063409757,0.004273836,0.003873834,0.011280395,0.026474641,0.001899226,0.01456222,120,0.313219124,123.857048,123,0.303418815,115,0.299999952,0.028571429,1.175136566,0.067628048,0.046361391,4.51620245,0.661399901,0.035663713,0.038177405,0.107640348,0.075337656,0.094194688,0.251437992,0.032175455,0.056949705,0.11887005,0.077928014,0.102035828,"Tech House",Gofa,"Reach Out And Touch Faith-Mike Ivy Remix"
0.138653816,0.059785084,3.112461989,0.254346485,0.236352667,1.176997699,0.011997651,0.239874908,-23.88087284,1.228513732,0.25741553,0.482380664,0.138994981,0.158194454,-0.00522102,0.018903596,0.002109723,-0.258916685,0.075409899,0.132777759,0.19693713,0.011949286,0.00351331,0.051210417,0.006700062,0.015067162,0.010971374,0.08205422,0.002441187,0.004891423,0.01186942,0.025093033,0.002060278,0.034454509,0.05958598,0.036292746,0.186114509,0.05977041,0.022362416,0.494715669,0.01096562,0.135559285,1.234879883,0.710292121,0.489251607,0.372536803,0.301651943,0.283106102,0.244053656,0.246524531,0.257989963,0.260265826,0.251311988,0.247552756,0.225213518,0.013148753,0.004490289,0.0375588,0.007685559,0.01682311,0.011150869,0.062621986,0.003639855,0.006843698,0.014446204,0.026417836,0.002875449,0.015196509,120,0.166278165,126.0244522,126,0.180722892,140,0,0.004,1.139560699,0.064180978,0.047893986,5.24946022,0.700481594,0.067739673,0.039665226,0.087164447,0.058456041,0.054026373,0.301155835,0.08713109,0.068262354,0.118437074,0.080039695,0.081093982,"Tech House","Eli Brown","Never Forgot-Original Mix"
0.086448458,0.08651688,2.976051509,0.200114156,0.217502585,0.603465462,0.025038591,0.151181173,-25.36758047,2.194208132,0.031722335,0.260787639,0.10410635,0.180119896,-0.032864734,0.059010241,0.003416214,0.048529197,-0.010600348,0.044282428,0.073236719,0.012993914,0.003831611,0.093672702,0.005705049,0.015243168,0.009760071,0.093400524,0.001993119,0.005281885,0.007379031,0.038778459,0.003574515,0.048983377,0.071140893,0.071538963,0.291935539,0.100216516,0.049219962,0.569914449,0.023223356,0.173070923,2.161056531,0.879282576,0.605704518,0.392916904,0.323365816,0.255969705,0.23963155,0.236223336,0.229564404,0.217239307,0.195244716,0.186952235,0.183859617,0.014895627,0.005402509,0.06851432,0.006727012,0.016722373,0.009903059,0.083342762,0.003829494,0.006800808,0.00901637,0.035233802,0.005294921,0.021053593,133.3333333,0.129960052,127.073555,126,0.48241204,120,0.333333313,0.031620555,1.402632475,0.113662161,0.08796601,5.141138077,0.636920393,0.111102439,0.129168779,0.047780953,0.024400251,0.081828788,0.439873666,0.210017532,0.249376744,0.10195338,0.069765225,0.226520404,"Tech House","Michael Bibi","Te amo-Original Mix"
0.098953243,0.070530424,3.040526474,0.229732217,0.249632381,0.851158457,0.019232236,0.168802028,-24.29298908,1.731632917,0.321351405,0.57088328,0.26145077,0.274198665,0.0954163,0.114600524,-0.00749451,0.032207122,0.070448141,0.111100365,0.053030896,0.007448754,0.001513365,0.074701143,0.003610757,0.016137308,0.008974363,0.105630586,0.001361484,0.004793964,0.011488119,0.029433398,0.003174789,0.044005544,0.070203201,0.052793974,0.270484532,0.07284604,0.029784918,0.576168892,0.01813505,0.168955728,1.550331458,0.71307589,0.472635775,0.334637916,0.289324627,0.249007459,0.233382574,0.233760176,0.240123082,0.210220536,0.196194439,0.195049858,0.161821737,0.010040973,0.001883087,0.072112016,0.004321993,0.016018706,0.007513861,0.08364072,0.001723261,0.006281098,0.013904758,0.03078143,0.003990892,0.020841317,133.3333333,0.102925809,126.9414978,126,0.340249002,117,0.555555582,0.015873017,1.445109963,0.056539096,0.048272308,5.691081524,0.697823882,0.04878898,0.059093509,0.072870597,0.057144396,0.073800474,0.313676387,0.088729888,0.08687146,0.106121562,0.080681652,0.119527258,"Tech House","Prok & Fitch","Tease feat. Kyozo-Original Mix"
0.035261333,0.152185896,3.02578343,0.17831127,0.240795281,0.289306098,0.022515206,0.040145641,-23.97020061,2.008643689,0.315573715,0.441313888,0.019386504,0.278260375,0.129209624,0.146090067,0.056013556,0.167983567,0.07544646,0.139750649,0.075684178,0.002525025,0.00152391,0.246030133,0.001960238,0.005193145,0.00428353,0.133404193,0.000611578,0.001904456,0.003294787,0.024218914,0.000870983,0.083875224,0.035351589,0.089247751,0.221867567,0.065754051,0.042538287,0.338132817,0.018668061,0.063145342,1.867410975,0.817425159,0.373022268,0.29319776,0.317044259,0.250075812,0.226655437,0.179978163,0.183956624,0.170886927,0.178002678,0.164648972,0.157207569,0.004177628,0.002994388,0.12989323,0.003393078,0.00745588,0.003624506,0.098575299,0.001131758,0.003084079,0.00503522,0.030537478,0.001443129,0.025528759,133.3333333,0.154327163,130.0113678,129,0.245136142,140,0,0.003861004,2.024062395,0.276697248,0.066733986,5.731635094,0.966772079,0.007763852,0.01098231,0.005549448,0.004493213,0.006517198,0.110045172,0.031809326,0.033214055,0.020186519,0.018677739,0.024983266,"Tech House",Dateless,"Line In The Dirt-Original Mix"
0.168511346,0.07600765,3.102551641,0.287142154,0.259925449,1.468642343,0.008943187,0.303871248,-23.61010973,1.16493675,0.148817078,0.222091176,0.052971352,0.045341445,-0.086759213,-0.052448843,-0.040949673,-0.015060262,-0.085603743,-0.096516802,-0.051374095,0.011274769,0.002877188,0.082487512,0.008971887,0.007387838,0.007936621,0.054481488,0.003834209,0.004110547,0.010539816,0.027270866,0.003050537,0.032068097,0.05726298,0.048049324,0.229728762,0.063398969,0.023580165,0.553388486,0.008719517,0.165078365,1.364881917,0.759119924,0.43470315,0.312551307,0.255523382,0.223315568,0.190833292,0.199257906,0.221991431,0.195200496,0.188358881,0.15728043,0.167723091,0.009877878,0.002118005,0.052367685,0.007594895,0.00710128,0.004880533,0.051468678,0.002919356,0.003431467,0.01244318,0.021174172,0.002273053,0.014811696,120,0.161518986,125.9261169,126,0.128205121,120,0.272727251,0.032128513,1.311609507,0.049095068,0.047837514,5.356746197,0.462302178,0.132928118,0.087115049,0.100172319,0.121066049,0.145662889,0.304436535,0.100634098,0.080929413,0.10213054,0.114813231,0.115000315,"Tech House","Martin Ikin","Back In Time-Extended Mix"
0.160801225,0.090794709,3.036099072,0.311308934,0.27488293,1.299357353,0.015055535,0.331579697,-23.69369792,1.599536904,0.656989576,0.462249093,0.117541607,0.158668768,0.125317664,0.040804827,0.0118299,0.021093794,-0.068283639,-0.016988687,-0.017358861,0.011037995,0.002981005,0.053864824,0.008985512,0.012106686,0.008326941,0.099120248,0.001029474,0.002784158,0.006683983,0.047703872,0.002051728,0.038513286,0.085545758,0.063071507,0.256114931,0.081325323,0.02956771,0.709251146,0.012751871,0.202944259,1.499543555,0.836257221,0.538285795,0.416266748,0.369154787,0.294999738,0.25388254,0.263805688,0.244205664,0.222172538,0.221013596,0.229302801,0.224627697,0.014200473,0.00477257,0.044817118,0.01159735,0.014372629,0.010516304,0.069937661,0.001621886,0.003676719,0.008240662,0.041591933,0.002651874,0.018415762,133.3333333,0.151552794,126.0131149,126,0.191999972,0,0,0,1.493653536,0.037411354,0.030592704,6.899290562,0.457165569,0.077061914,0.046073899,0.046505254,0.064448379,0.342863202,0.320067823,0.10275802,0.088610172,0.090883367,0.059257191,0.25654161,"Tech House","Piero Scratch","Delicious-Extended Mix"
